;HeiligenLexikonID;WikidataID;SaintName;ShouldMatch
415;d3e137514Heiligenlexikon-1858;Q2628084;Caprasius;1
416;d5e25286Heiligenlexikon-1858;Q16509164;Marcellus;1
417;d5e149750Heiligenlexikon-1858;Q285693;Osius;1
418;d3e86876Heiligenlexikon-1858;Q2871848;Aurea;1
419;d3e133843Heiligenlexikon-1858;Q1027390;Calocerus;1
420;d3e133969Heiligenlexikon-1858;Q1172641;Calogerus;1
421;d5e91260Heiligenlexikon-1858;Q3305468;Memmius;1
422;d3e11185Heiligenlexikon-1858;Q374822;Adrianus;1
423;d5e208577Heiligenlexikon-1858;Q984169;Ponticus;1
424;d3e269501Heiligenlexikon-1858;Q16555604;Felix;1
425;d3e394818Heiligenlexikon-1858;Q503207;Honorius;1
426;d3e81673Heiligenlexikon-1858;Q44024;Athanasius;1
427;d3e162688Heiligenlexikon-1858;Q705362;Clodoaldus;1
428;d5e391092Heiligenlexikon-1858;Q160686;Walburgis;1
429;d5e285475Heiligenlexikon-1858;Q861803;Serapion;1
430;d5e395344Heiligenlexikon-1858;Q719721;Wilfridus;1
431;d3e240530Heiligenlexikon-1858;Q949461;Eugenia;1
432;d5e389767Heiligenlexikon-1858;Q9366457;Vulpianus;1
433;d3e39080Heiligenlexikon-1858;Q2841106;Amantius;1
434;d3e514427Heiligenlexikon-1858;Q54576647;Juventinus;1
435;d5e21690Heiligenlexikon-1858;Q267211;Marcella;1
436;d5e310387Heiligenlexikon-1858;Q134666;Stephanus I;1
437;d3e104150Heiligenlexikon-1858;Q553113;Beatus;1
438;d3e504748Heiligenlexikon-1858;Q3189786;Julitta;1
439;d3e326392Heiligenlexikon-1858;Q447663;Goar;1
440;d3e499128Heiligenlexikon-1858;Q241423;Juliana Romana;1
441;d5e203827Heiligenlexikon-1858;Q3906150;Placidus;1
442;d5e391342Heiligenlexikon-1858;Q436732;Waldetrudis;1
443;d5e274817Heiligenlexikon-1858;Q3950779;Satyrus;1
444;d3e228029Heiligenlexikon-1858;Q2639031;Eltutus;1
445;d5e58298Heiligenlexikon-1858;Q726934;Martialis;1
446;d3e43744Heiligenlexikon-1858;Q477211;Ampliatus;1
447;d3e572234Heiligenlexikon-1858;Q183240;Lucia;1
448;d5e124303Heiligenlexikon-1858;Q2255023;Natalis;1
449;d5e302900Heiligenlexikon-1858;Q161443;Siricius;1
450;d3e19479Heiligenlexikon-1858;Q393840;Agilus;1
451;d3e272097Heiligenlexikon-1858;Q829932;Ferrutius;1
452;d3e191465Heiligenlexikon-1858;Q331697;David;1
453;d5e136941Heiligenlexikon-1858;Q1269112;Ninus;1
454;d5e218245Heiligenlexikon-1858;Q430497;Proculus;1
455;d3e231176Heiligenlexikon-1858;Q3463768;Enogatus;1
456;d3e459288Heiligenlexikon-1858;Q1650331;Johannes de Ribera;1
457;d3e522398Heiligenlexikon-1858;Q4454789;Ketillus;1
458;d5e59616Heiligenlexikon-1858;Q3295868;Martinianus;1
459;d3e92089Heiligenlexikon-1858;Q2367773;Badimus;1
460;d3e222473Heiligenlexikon-1858;Q122083704;Elaphius;1
461;d3e122665Heiligenlexikon-1858;Q160445;Bonifacius;1
462;d3e165399Heiligenlexikon-1858;Q4228039;Colmocus;1
463;d5e316432Heiligenlexikon-1858;Q272987;Susanna;1
464;d5e127355Heiligenlexikon-1858;Q3889334;Neothus;1
465;d3e55621Heiligenlexikon-1858;Q569615;Anselmus;1
466;d5e229874Heiligenlexikon-1858;Q776193;Quirinus;1
467;d5e205294Heiligenlexikon-1858;Q1255493;Poemen;1
468;d5e261459Heiligenlexikon-1858;Q487373;Sabatius;1
469;d5e16989Heiligenlexikon-1858;Q1249745;Mamilianus;1
470;d3e31434Heiligenlexikon-1858;Q80028;Alexander;1
471;d3e2935Heiligenlexikon-1858;Q4055195;Abundius;1
472;d3e412086Heiligenlexikon-1858;Q2293810;Ingelmundus;1
473;d3e81889Heiligenlexikon-1858;Q44024;Athanasius;1
474;d3e215588Heiligenlexikon-1858;Q3715474;Droctoveus;1
475;d5e97063Heiligenlexikon-1858;Q2565483;Mevennus;1
476;d3e326255Heiligenlexikon-1858;Q1862798;Glycerius;1
477;d5e173236Heiligenlexikon-1858;Q9200;Paulus;1
478;d5e333786Heiligenlexikon-1858;Q2267057;Theodosius;1
479;d3e437927Heiligenlexikon-1858;Q3763775;Januarius;1
480;d3e30492Heiligenlexikon-1858;Q10853573;Alexander;1
481;d5e273426Heiligenlexikon-1858;Q512156;Saturninus;1
482;d5e387437Heiligenlexikon-1858;Q935870;Vitonus;1
483;d3e562216Heiligenlexikon-1858;Q1978722;Lifardus;1
484;d3e511381Heiligenlexikon-1858;Q24266225;Justus;1
485;d3e213003Heiligenlexikon-1858;Q544904;Donatus;1
486;d3e239656Heiligenlexikon-1858;Q447750;Eudocia;1
487;d5e307615Heiligenlexikon-1858;Q97257033;Speus;1
488;d5e85638Heiligenlexikon-1858;Q3463994;Medericus;1
489;d3e220841Heiligenlexikon-1858;Q729517;Edmundus;1
490;d5e190223Heiligenlexikon-1858;Q33923;Petrus;1
491;d3e209685Heiligenlexikon-1858;Q24952280;Domnus;1
492;d5e251538Heiligenlexikon-1858;Q2542733;Romaricus;1
493;d3e209453Heiligenlexikon-1858;Q109733373;Domnolus;1
494;d3e123247Heiligenlexikon-1858;Q834510;Bonosius;1
495;d3e295685Heiligenlexikon-1858;Q8962871;Frodobertus;1
496;d5e343608Heiligenlexikon-1858;Q42544;Thomas Morus;1
497;d5e40952Heiligenlexikon-1858;Q3028576;Maria Angela Astorch;1
498;d5e264903Heiligenlexikon-1858;Q983536;Salomon;1
499;d5e306657Heiligenlexikon-1858;Q1091308;Sosthenes;1
500;d3e365200Heiligenlexikon-1858;Q303435;Henricus Amandus;1
501;d3e535908Heiligenlexikon-1858;Q18016206;Landoaldus;1
502;d3e161630Heiligenlexikon-1858;Q188883;Clemens Alexandrinus;1
503;d5e161932Heiligenlexikon-1858;Q1388154;Patiens;1
504;d3e23202Heiligenlexikon-1858;Q4531465;Ailbeus;1
505;d3e88720Heiligenlexikon-1858;Q112605571;Austriclinianus;1
506;d5e287443Heiligenlexikon-1858;Q312899;Sergius;1
507;d5e228833Heiligenlexikon-1858;Q4221280;Quiriacus;1
508;d3e269825Heiligenlexikon-1858;Q651999;Felix de Valois;1
509;d3e43544Heiligenlexikon-1858;Q4779600;Amphianus;1
510;d3e363990Heiligenlexikon-1858;Q17993178;Helpidius;1
511;d5e107352Heiligenlexikon-1858;Q558303;Modoaldus;1
512;d3e236146Heiligenlexikon-1858;Q976357;Erminus;1
513;d3e227584Heiligenlexikon-1858;Q1262465;Elphegus;1
514;d3e75068Heiligenlexikon-1858;Q737268;Armagilus;1
515;d3e64759Heiligenlexikon-1858;Q2444328;Anysia;1
516;d5e326970Heiligenlexikon-1858;Q30076346;Theobaldus;1
517;d3e202357Heiligenlexikon-1858;Q3708520;Dionysius;1
518;d3e378127Heiligenlexikon-1858;Q11925553;Hesychius;1
519;d3e220421Heiligenlexikon-1858;Q629117;Editha;1
520;d3e393622Heiligenlexikon-1858;Q3882764;Honoratus;1
521;d3e498996Heiligenlexikon-1858;Q241423;Juliana;1
522;d3e209173Heiligenlexikon-1858;Q9396787;Domnio;1
523;d3e125766Heiligenlexikon-1858;Q59132329;Brithunus;1
524;d3e552881Heiligenlexikon-1858;Q3271640;Leontius;1
525;d3e114900Heiligenlexikon-1858;Q702308;Bernwardus;1
526;d5e384300Heiligenlexikon-1858;Q26197143;Vindemialis;1
527;d3e249592Heiligenlexikon-1858;Q442396;Eustochium;1
528;d3e182208Heiligenlexikon-1858;Q5200390;Cyprianus;1
529;d5e386715Heiligenlexikon-1858;Q18921055;Vitalis;1
530;d3e255720Heiligenlexikon-1858;Q2224445;Evortius;1
531;d5e87546Heiligenlexikon-1858;Q3854232;Mel;1
532;d3e297829Heiligenlexikon-1858;Q380089;Fulgentius;1
533;d3e502172Heiligenlexikon-1858;Q724454;Julianus;1
534;d3e268594Heiligenlexikon-1858;Q4482461;Felix;1
535;d5e315754Heiligenlexikon-1858;Q783668;Sulpitius Severus;1
536;d5e240242Heiligenlexikon-1858;Q1407613;Restituta;1
537;d3e320535Heiligenlexikon-1858;Q2259497;Gerontius;1
538;d3e264964Heiligenlexikon-1858;Q3742239;Felix;1
539;d3e44006Heiligenlexikon-1858;Q382898;Ananias;1
540;d3e328238Heiligenlexikon-1858;Q461908;Godeleva;1
541;d3e46333Heiligenlexikon-1858;Q490503;Andeolus;1
542;d5e204079Heiligenlexikon-1858;Q235603;Placilla;1
543;d3e38078Heiligenlexikon-1858;Q269344;Amalberga;1
544;d5e399068Heiligenlexikon-1858;Q2480764;Witburga;1
545;d3e1064Heiligenlexikon-1858;Q19602726;Abdiesus;1
546;d3e389533Heiligenlexikon-1858;Q610913;Himelinus;1
547;d5e367463Heiligenlexikon-1858;Q19411814;Veneranda;1
548;d5e90733Heiligenlexikon-1858;Q767764;Mellonus;1
549;d5e211114Heiligenlexikon-1858;Q3947840;Potitus;1
550;d5e370903Heiligenlexikon-1858;Q67557;Vicelinus;1
551;d5e170631Heiligenlexikon-1858;Q9200;Paulus;1
552;d3e532791Heiligenlexikon-1858;Q26486;Ladislaus;1
553;d5e101100Heiligenlexikon-1858;Q2083567;Milburga;1
554;d3e219287Heiligenlexikon-1858;Q3823602;Ebontius;1
555;d5e196860Heiligenlexikon-1858;Q141900;Philippus Benitius;1
556;d3e559827Heiligenlexikon-1858;Q2067738;Libertus;1
557;d3e257934Heiligenlexikon-1858;Q163275;Fabiola;1
558;d5e406523Heiligenlexikon-1858;Q101306;Zephyrinus;1
559;d5e181295Heiligenlexikon-1858;Q62607833;Petrus;1
560;d5e341143Heiligenlexikon-1858;Q43669;Thomas;1
561;d3e382550Heiligenlexikon-1858;Q44248;Hieronymus Miraballus;1
562;d5e125186Heiligenlexikon-1858;Q417686;Nazarius;1
563;d5e149504Heiligenlexikon-1858;Q2405871;Osanna;1
564;d3e227380Heiligenlexikon-1858;Q518176;Elladius;1
565;d3e28168Heiligenlexikon-1858;Q709718;Aldelmus;1
566;d5e155507Heiligenlexikon-1858;Q779850;Pancratius;1
567;d5e388288Heiligenlexikon-1858;Q1928912;Vivina;1
568;d5e253684Heiligenlexikon-1858;Q3840897;Rossore;1
569;d3e539721Heiligenlexikon-1858;Q272106;Laura;1
570;d5e185584Heiligenlexikon-1858;Q44624;Petrus Canisius;1
571;d3e89860Heiligenlexikon-1858;Q225201;Avitus;1
572;d3e566239Heiligenlexikon-1858;Q319947;Longinus Centurio;1
573;d3e126631Heiligenlexikon-1858;Q56228;Bruno;1
574;d5e208982Heiligenlexikon-1858;Q604677;Poppo;1
575;d5e199844Heiligenlexikon-1858;Q943937;Phocas;1
576;d3e55687Heiligenlexikon-1858;Q43939;Anselmus;1
577;d3e287739Heiligenlexikon-1858;Q315640;Franciscus de Paula;1
578;d3e139137Heiligenlexikon-1858;Q378217;Carolus Bonus;1
579;d3e338124Heiligenlexikon-1858;Q42827;Gregorius;1
580;d5e218269Heiligenlexikon-1858;Q430497;Proculus;1
581;d5e64760Heiligenlexikon-1858;Q3947636;Marulus;1
582;d3e287927Heiligenlexikon-1858;Q1377136;Franciscus Caracciolo;1
583;d5e70591Heiligenlexikon-1858;Q2658305;Maturinus;1
584;d3e240320Heiligenlexikon-1858;Q389249;Eugendus;1
585;d5e285926Heiligenlexikon-1858;Q860649;Serapion;1
586;d5e405403Heiligenlexikon-1858;Q189776;Zeno;1
587;d3e125831Heiligenlexikon-1858;Q913528;Britius;1
588;d3e39384Heiligenlexikon-1858;Q4740402;Amasius;1
589;d3e28330Heiligenlexikon-1858;Q355579;Aldetrudis;1
590;d5e147292Heiligenlexikon-1858;Q261992;Optatus;1
591;d3e137059Heiligenlexikon-1858;Q310359;Capistranus;1
592;d5e239689Heiligenlexikon-1858;Q1934334;Renula;1
593;d3e214770Heiligenlexikon-1858;Q1277345;Dorotheus;1
594;d3e1982Heiligenlexikon-1858;Q765250;Abraames;1
595;d3e534563Heiligenlexikon-1858;Q1257700;Lambertus;1
596;d3e538790Heiligenlexikon-1858;Q2855655;Latuinus;1
597;d3e127164Heiligenlexikon-1858;Q390525;Budocus;1
598;d5e208393Heiligenlexikon-1858;Q132113;Pontianus;1
599;d3e18953Heiligenlexikon-1858;Q2828763;Agericus;1
600;d3e19506Heiligenlexikon-1858;Q393840;Agilus;1
601;d5e166903Heiligenlexikon-1858;Q3372512;Paulus;1
602;d5e16275Heiligenlexikon-1858;Q532019;Mamas;1
603;d3e546325Heiligenlexikon-1858;Q132086;Leo III;1
604;d5e246428Heiligenlexikon-1858;Q97457664;Rodingus;1
605;d5e398365Heiligenlexikon-1858;Q2361972;Winconus;1
606;d5e222217Heiligenlexikon-1858;Q268087;Pudentiana;1
607;d3e77710Heiligenlexikon-1858;Q530065;Arsenius;1
608;d3e371513Heiligenlexikon-1858;Q660370;Heribertus;1
609;d3e562073Heiligenlexikon-1858;Q720016;Liévin;1
610;d5e181319Heiligenlexikon-1858;Q62607833;Petrus;1
611;d3e360747Heiligenlexikon-1858;Q98272;Heimeradus;1
612;d3e587742Heiligenlexikon-1858;Q1495753;Lupus;1
613;d3e119387Heiligenlexikon-1858;Q151967;Blasius;1
614;d5e55813Heiligenlexikon-1858;Q510541;Maro;1
615;d3e47397Heiligenlexikon-1858;Q495892;Andreas Avellinus;1
616;d3e136425Heiligenlexikon-1858;Q1889720;Canocus;1
617;d3e294074Heiligenlexikon-1858;Q1335224;Fredericus;1
618;d3e78077Heiligenlexikon-1858;Q706540;Artemas;1
619;d3e421225Heiligenlexikon-1858;Q166876;Isidorus;1
620;d3e245424Heiligenlexikon-1858;Q9256176;Eupsychius;1
621;d3e83408Heiligenlexikon-1858;Q2876246;Attho;1
622;d5e240755Heiligenlexikon-1858;Q3429935;Reticius;1
623;d5e290609Heiligenlexikon-1858;Q1355757;Severus;1
624;d3e588327Heiligenlexikon-1858;Q106332558;Lusor;1
625;d5e157976Heiligenlexikon-1858;Q2877934;Papolenus;1
626;d3e214312Heiligenlexikon-1858;Q242274;Dorothea;1
627;d3e234898Heiligenlexikon-1858;Q457654;Erhardus;1
628;d3e23439Heiligenlexikon-1858;Q4697172;Aimo;1
629;d5e393828Heiligenlexikon-1858;Q1291152;Wereburga;1
630;d5e148460Heiligenlexikon-1858;Q928522;Orientius;1
631;d5e79130Heiligenlexikon-1858;Q660678;Maximinus;1
632;d3e312328Heiligenlexikon-1858;Q43809;Genuinus;1
633;d3e116308Heiligenlexikon-1858;Q937788;Bertila;1
634;d5e326244Heiligenlexikon-1858;Q51885;Thecla;1
635;d3e358578Heiligenlexikon-1858;Q1260268;Harlindis;1
636;d3e374738Heiligenlexikon-1858;Q1285522;Hermes;1
637;d3e85097Heiligenlexikon-1858;Q1925216;Augurius;1
638;d3e280949Heiligenlexikon-1858;Q3947081;Floridus;1
639;d3e128897Heiligenlexikon-1858;Q80513;Caecilia;1
640;d5e174111Heiligenlexikon-1858;Q1798943;Pega;1
641;d3e8386Heiligenlexikon-1858;Q709718;Adelelmus;1
642;d3e298243Heiligenlexikon-1858;Q771953;Furseus;1
643;d3e259408Heiligenlexikon-1858;Q1627230;Fara;1
644;d3e366425Heiligenlexikon-1858;Q103556;Henricus;1
645;d5e270346Heiligenlexikon-1858;Q673715;Saturnina;1
646;d5e369297Heiligenlexikon-1858;Q437896;Verena;1
647;d5e210437Heiligenlexikon-1858;Q268087;Potentiana;1
648;d5e11800Heiligenlexikon-1858;Q566085;Magnus;1
649;d3e88853Heiligenlexikon-1858;Q2870589;Autbertus;1
650;d3e546711Heiligenlexikon-1858;Q228205;Leo IV;1
651;d3e8347Heiligenlexikon-1858;Q2421685;Adelelmus;1
652;d3e310726Heiligenlexikon-1858;Q1238332;Genesius;1
653;d5e106090Heiligenlexikon-1858;Q3859933;Moderamnus;1
654;d5e237356Heiligenlexikon-1858;Q3431871;Regulus;1
655;d3e179921Heiligenlexikon-1858;Q2180902;Cucufas;1
656;d3e542899Heiligenlexikon-1858;Q17590;Laurentius;1
657;d3e67079Heiligenlexikon-1858;Q232427;Apollonia;1
658;d3e296578Heiligenlexikon-1858;Q707744;Fructuosus;1
659;d3e157499Heiligenlexikon-1858;Q3667480;Clara Gambacorta;1
660;d3e373829Heiligenlexikon-1858;Q3134198;Hermelandus;1
661;d3e88572Heiligenlexikon-1858;Q2718914;Austreberta;1
662;d5e286880Heiligenlexikon-1858;Q2702716;Sergius;1
663;d3e133545Heiligenlexikon-1858;Q122376;Callistus;1
664;d3e49833Heiligenlexikon-1858;Q530398;Angadrisma;1
665;d3e203313Heiligenlexikon-1858;Q131162;Dionysius;1
666;d3e59968Heiligenlexikon-1858;Q170547;Antonius;1
667;d3e151035Heiligenlexikon-1858;Q3667034;Chelidonia;1
668;d5e315578Heiligenlexikon-1858;Q393432;Sulpitius;1
669;d3e380113Heiligenlexikon-1858;Q44248;Hieronymus;1
670;d3e269525Heiligenlexikon-1858;Q16555604;Felix;1
671;d3e569418Heiligenlexikon-1858;Q128538;Lucas Evangelista;1
672;d3e450751Heiligenlexikon-1858;Q43706;Johannes Chrysostomus;1
673;d3e56591Heiligenlexikon-1858;Q132100;Anteros;1
674;d3e522638Heiligenlexikon-1858;Q4218975;Keyna;1
675;d3e548325Heiligenlexikon-1858;Q447002;Leobgytha;1
676;d3e523239Heiligenlexikon-1858;Q738988;Kieranus;1
677;d5e110516Heiligenlexikon-1858;Q3860376;Monas;1
678;d3e83679Heiligenlexikon-1858;Q705797;Attilanus;1
679;d3e251853Heiligenlexikon-1858;Q9256456;Eutropius;1
680;d3e317250Heiligenlexikon-1858;Q16198922;Gereboldus;1
681;d3e228137Heiligenlexikon-1858;Q3051925;Elzearius;1
682;d3e223260Heiligenlexikon-1858;Q2421685;Elesmes;1
683;d5e332234Heiligenlexikon-1858;Q37599;Theodorus;1
684;d3e90099Heiligenlexikon-1858;Q4055926;Avitus;1
685;d5e322216Heiligenlexikon-1858;Q3664216;Telerinus;1
686;d5e219533Heiligenlexikon-1858;Q454652;Prosper;1
687;d3e321527Heiligenlexikon-1858;Q1561830;Gervadius;1
688;d3e171692Heiligenlexikon-1858;Q8413;Constantinus Magnus;1
689;d5e403680Heiligenlexikon-1858;Q604259;Zacharias;1
690;d3e306541Heiligenlexikon-1858;Q1382073;Gatianus;1
691;d5e91453Heiligenlexikon-1858;Q12755135;Memnon;1
692;d5e53208Heiligenlexikon-1858;Q297742;Marina;1
693;d5e203308Heiligenlexikon-1858;Q83198;Pius;1
694;d3e144824Heiligenlexikon-1858;Q1050218;Cataldus;1
695;d5e364687Heiligenlexikon-1858;Q2508805;Valerianus;1
696;d3e54663Heiligenlexikon-1858;Q2075720;Annemundus;1
697;d5e130765Heiligenlexikon-1858;Q2356035;Nicetius;1
698;d3e254652Heiligenlexikon-1858;Q937601;Eventius;1
699;d5e229752Heiligenlexikon-1858;Q688884;Quirinus;1
700;d5e353091Heiligenlexikon-1858;Q1284098;Turibius;1
701;d5e264145Heiligenlexikon-1858;Q2211620;Sagar;1
702;d5e373853Heiligenlexikon-1858;Q1374522;Victor;1
703;d3e96485Heiligenlexikon-1858;Q287916;Barrus;1
704;d3e115897Heiligenlexikon-1858;Q85068;Bertholdus;1
705;d3e148184Heiligenlexikon-1858;Q3010195;Celinia;1
706;d5e259285Heiligenlexikon-1858;Q63848046;Rusticus;1
707;d5e299726Heiligenlexikon-1858;Q1377142;Simon de Lipnica;1
708;d3e312829Heiligenlexikon-1858;Q48438;Georgius;1
709;d5e315554Heiligenlexikon-1858;Q393432;Sulpitius;1
710;d5e388169Heiligenlexikon-1858;Q15788481;Vivianus;1
711;d3e190776Heiligenlexikon-1858;Q164601;Dathus;1
712;d5e252289Heiligenlexikon-1858;Q2112470;Romulus;1
713;d3e40380Heiligenlexikon-1858;Q459604;Ambrosius Autpertus;1
714;d5e175953Heiligenlexikon-1858;Q7167812;Peregrinus;1
715;d3e252551Heiligenlexikon-1858;Q162972;Eutychianus;1
716;d3e88934Heiligenlexikon-1858;Q4826873;Autonomus;1
717;d5e248799Heiligenlexikon-1858;Q1141472;Rogerius;1
718;d5e349066Heiligenlexikon-1858;Q108295965;Tochumra;1
719;d5e306091Heiligenlexikon-1858;Q462596;Sophia;1
720;d5e138520Heiligenlexikon-1858;Q160374;Norbertus;1
721;d3e82188Heiligenlexikon-1858;Q44024;Athanasius;1
722;d5e333330Heiligenlexikon-1858;Q9356894;Theodosia;1
723;d3e564826Heiligenlexikon-1858;Q720016;Livinus;1
724;d3e30820Heiligenlexikon-1858;Q2916248;Alexander Carbonarius;1
725;d5e394812Heiligenlexikon-1858;Q564909;Wigbertus;1
726;d3e460831Heiligenlexikon-1858;Q2085325;Johannes Grande;1
727;d3e8564Heiligenlexikon-1858;Q271330;Adelgundis;1
728;d3e206540Heiligenlexikon-1858;Q3496527;Dominicus Loricatus;1
729;d3e265795Heiligenlexikon-1858;Q174029;Felix III;1
730;d3e396219Heiligenlexikon-1858;Q3066805;Hospitius;1
731;d3e88763Heiligenlexikon-1858;Q96635109;Austrobertus;1
732;d3e530026Heiligenlexikon-1858;Q5196821;Kuthburga;1
733;d3e244260Heiligenlexikon-1858;Q64398254;Euphrasius;1
734;d3e335963Heiligenlexikon-1858;Q44011;Gregorius Nazianzenus;1
735;d3e286278Heiligenlexikon-1858;Q239129;Francisca Romana;1
736;d3e73164Heiligenlexikon-1858;Q640837;Aredius;1
737;d5e173703Heiligenlexikon-1858;Q114982309;Pavacius;1
738;d3e256663Heiligenlexikon-1858;Q2276670;Exuperius;1
739;d5e362301Heiligenlexikon-1858;Q192151;Valentinus;1
740;d5e399796Heiligenlexikon-1858;Q60889;Wolfgangus;1
741;d5e219333Heiligenlexikon-1858;Q914115;Prosdocimus;1
742;d5e164683Heiligenlexikon-1858;Q116208661;Paulina;1
743;d3e35518Heiligenlexikon-1858;Q582213;Alphonsus Rodriguez;1
744;d3e562135Heiligenlexikon-1858;Q1978722;Lifardus;1
745;d3e228992Heiligenlexikon-1858;Q11681449;Emetherius;1
746;d3e158649Heiligenlexikon-1858;Q1096207;Clateus;1
747;d3e116452Heiligenlexikon-1858;Q1956257;Bertinus;1
748;d5e186401Heiligenlexikon-1858;Q454814;Petrus Faber;1
749;d5e345559Heiligenlexikon-1858;Q38117964;Thyrsus;1
750;d5e15083Heiligenlexikon-1858;Q356455;Malachus;1
751;d5e337298Heiligenlexikon-1858;Q2092277;Theophilus;1
752;d5e377205Heiligenlexikon-1858;Q18413737;Victoricus;1
753;d3e576635Heiligenlexikon-1858;Q132793;Lucius I;1
754;d5e209271Heiligenlexikon-1858;Q1283669;Porphyrius;1
755;d5e317444Heiligenlexikon-1858;Q686367;Symphorianus;1
756;d3e149504Heiligenlexikon-1858;Q1520143;Cerealis;1
757;d3e356569Heiligenlexikon-1858;Q135106;Habacuc;1
758;d5e148220Heiligenlexikon-1858;Q3355883;Orestes;1
759;d5e181192Heiligenlexikon-1858;Q118081;Petrus Coelestinus;1
760;d5e355470Heiligenlexikon-1858;Q714866;Udalricus;1
761;d5e228985Heiligenlexikon-1858;Q743246;Quiriacus;1
762;d3e336679Heiligenlexikon-1858;Q1545233;Gregorius;1
763;d5e402718Heiligenlexikon-1858;Q640837;Yriez;1
764;d3e270376Heiligenlexikon-1858;Q1355883;Felix de Nicosia;1
765;d3e216104Heiligenlexikon-1858;Q1078192;Dubricius;1
766;d5e327931Heiligenlexikon-1858;Q1281101;Theodardus;1
767;d3e386981Heiligenlexikon-1858;Q257500;Hilda;1
768;d5e359966Heiligenlexikon-1858;Q940204;Ursus;1
769;d3e163415Heiligenlexikon-1858;Q118081;Coelestinus Petrus;1
770;d3e140067Heiligenlexikon-1858;Q1044816;Carpus;1
771;d3e181527Heiligenlexikon-1858;Q3008097;Cybar;1
772;d3e125861Heiligenlexikon-1858;Q921091;Brito;1
773;d3e258099Heiligenlexikon-1858;Q3737887;Fabius;1
774;d5e229102Heiligenlexikon-1858;Q22661826;Quiricus;1
775;d3e46952Heiligenlexikon-1858;Q372688;Andreas Cretensis;1
776;d3e254817Heiligenlexikon-1858;Q919247;Everardus;1
777;d5e353351Heiligenlexikon-1858;Q78161964;Tuscana;1
778;d3e308987Heiligenlexikon-1858;Q180882;Gelasius II;1
779;d3e155704Heiligenlexikon-1858;Q2327351;Chrysogonus;1
780;d3e376685Heiligenlexikon-1858;Q984386;Herodion;1
781;d5e79607Heiligenlexikon-1858;Q3851104;Maximinus;1
782;d5e32000Heiligenlexikon-1858;Q31966;Marcus;1
783;d5e85407Heiligenlexikon-1858;Q733308;Medardus;1
784;d3e187442Heiligenlexikon-1858;Q651657;Dado;1
785;d3e191583Heiligenlexikon-1858;Q1748742;David;1
786;d5e387980Heiligenlexikon-1858;Q3030296;Viventiclus;1
787;d5e328868Heiligenlexikon-1858;Q230001;Theodora;1
788;d5e350815Heiligenlexikon-1858;Q16206143;Triphyllius;1
789;d5e398017Heiligenlexikon-1858;Q77564;Willigisus;1
790;d5e193735Heiligenlexikon-1858;Q3387485;Petrus;1
791;d5e201801Heiligenlexikon-1858;Q937426;Pinitus;1
792;d5e129566Heiligenlexikon-1858;Q3339549;Nicasius;1
793;d3e155734Heiligenlexikon-1858;Q2327351;Chrysogonus;1
794;d3e39139Heiligenlexikon-1858;Q2841106;Amantius;1
795;d3e88886Heiligenlexikon-1858;Q100329034;Autharius;1
796;d3e6068Heiligenlexikon-1858;Q243427;Adalbertus;1
797;d3e105184Heiligenlexikon-1858;Q266765;Begga;1
798;d3e349929Heiligenlexikon-1858;Q1540238;Gulstanus;1
799;d5e218216Heiligenlexikon-1858;Q430497;Proculus;1
800;d3e140805Heiligenlexikon-1858;Q1236283;Casilda;1
801;d3e39946Heiligenlexikon-1858;Q2000474;Amatus;1
802;d3e486234Heiligenlexikon-1858;Q112845460;Jonatus;1
803;d5e174503Heiligenlexikon-1858;Q264502;Pelagia;1
804;d3e360553Heiligenlexikon-1858;Q503230;Hegesippus;1
805;d3e514526Heiligenlexikon-1858;Q937601;Juventius;1
806;d3e190137Heiligenlexikon-1858;Q4301754;Darerca;1
807;d5e353809Heiligenlexikon-1858;Q30727128;Tygris;1
808;d5e93255Heiligenlexikon-1858;Q1269184;Mennas;1
809;d5e311054Heiligenlexikon-1858;Q161775;Stephanus;1
810;d3e183873Heiligenlexikon-1858;Q508214;Cyriacus;1
811;d5e348475Heiligenlexikon-1858;Q2157219;Titianus;1
812;d3e303788Heiligenlexikon-1858;Q5518809;Galla;1
813;d3e416802Heiligenlexikon-1858;Q289060;Irmina;1
814;d3e334524Heiligenlexikon-1858;Q3115687;Gratus;1
815;d3e204319Heiligenlexikon-1858;Q571163;Disibodus;1
816;d5e276140Heiligenlexikon-1858;Q231300;Scholastica;1
817;d3e126142Heiligenlexikon-1858;Q3463699;Brocardus;1
818;d5e92498Heiligenlexikon-1858;Q3333230;Meneleus;1
819;d5e337850Heiligenlexikon-1858;Q2092277;Theophilus;1
820;d5e174818Heiligenlexikon-1858;Q567073;Pelagius;1
821;d3e522571Heiligenlexikon-1858;Q737198;Kevinus;1
822;d5e370884Heiligenlexikon-1858;Q438362;Viborada;1
823;d3e141875Heiligenlexikon-1858;Q28374038;Cassianus;1
824;d5e105602Heiligenlexikon-1858;Q3652965;Mocius;1
825;d5e397328Heiligenlexikon-1858;Q499836;Willehadus;1
826;d5e55211Heiligenlexikon-1858;Q3296268;Marius;1
827;d5e266513Heiligenlexikon-1858;Q3823386;Salvius;1
828;d3e183654Heiligenlexikon-1858;Q22661826;Cyriacus;1
829;d5e353115Heiligenlexikon-1858;Q1284098;Turibius;1
830;d3e99171Heiligenlexikon-1858;Q1136050;Basileus;1
